areaFIPS,areaname,areaname2,allchildren0to2,atleast1immigparent,allnativebornparents,lowincome,notlowincome,parpostsec,pareducHSless,atleast1immigparent_pct,allnativebornparents_pct,lowincome_pct,notlowincome_pct,parpostsec_pct,pareducHSless_pct
44980,Sunbury, PA,3000,0,3000,0,2000,2000,0,0,0.962819755,0,0.600941718,0.730228484,0
45000,Susanville, CA,1000,0,1000,500,500,1000,0,0,0.891037881,0.527987123,0.472012907,0.743486404,0
45020,Sweetwater, TX,500,0,500,500,500,500,500,0,0.916477442,0.540658236,0.459341735,0.582424641,0.417575359
45060,Syracuse, NY,22000,3000,19000,10000,12000,16000,5000,0.128015101,0.871984899,0.458534122,0.541465878,0.746105313,0.253894717
45140,Tahlequah, OK,2000,0,2000,1000,0,1000,1000,0,0.909954965,0.624562263,0,0.53501749,0.46498248
45180,Talladega-Sylacauga, AL,3000,0,3000,1000,1000,2000,1000,0,0.957361281,0.488321483,0.511678517,0.651171923,0.348828048
45220,Tallahassee, FL,12000,0,10000,5000,6000,9000,3000,0,0.892799675,0.460163057,0.539836943,0.778346121,0.221653864
45300,Tampa-St. Petersburg-Clearwater, FL,95000,22000,71000,43000,51000,67000,27000,0.241666555,0.758333445,0.461013436,0.538986564,0.710706115,0.289293855
45380,Taylorville, IL,1000,0,1000,500,1000,1000,500,0,0.974071622,0.412835896,0.587164104,0.718038559,0.281961471
45460,Terre Haute, IN,6000,0,5000,3000,3000,4000,1000,0,0.942599714,0.539309502,0.460690469,0.738660514,0.261339486
45500,Texarkana, TX-AR,6000,0,5000,3000,2000,4000,2000,0,0.902761579,0.616460323,0.383539677,0.663407326,0.336592704
45520,The Dalles, OR,1000,0,1000,1000,500,1000,0,0,0.810204566,0.603999019,0.396000981,0.557264924,0
45540,The Villages, FL,2000,0,2000,1000,1000,1000,0,0,0.87604636,0.539622903,0.460377127,0.607795715,0
45580,Thomaston, GA,1000,0,1000,1000,0,1000,0,0,0.913079321,0.640077114,0,0.589491904,0
45660,Tiffin, OH,2000,0,2000,1000,1000,1000,0,0,0.992762983,0.476783395,0.523216605,0.651589513,0
45700,Tifton, GA,1000,0,1000,1000,0,1000,1000,0,0.900789201,0.671483397,0,0.519704461,0.480295569
45740,Toccoa, GA,1000,0,1000,500,500,1000,0,0,0.876748264,0.566901445,0.433098584,0.573298454,0
45780,Toledo, OH,22000,0,20000,11000,11000,15000,6000,0,0.956200421,0.491566956,0.508433044,0.710571766,0.289428234
45820,Topeka, KS,9000,0,8000,4000,5000,7000,2000,0,0.913550019,0.447903872,0.552096128,0.73213625,0.267863721
45860,Torrington, CT,5000,0,4000,0,4000,4000,0,0,0.806017041,0,0.823621333,0.826405883,0
45900,Traverse City, MI,4000,0,4000,1000,3000,3000,1000,0,0.963909149,0.333841681,0.666158319,0.745312095,0.254687935
45940,Trenton, NJ,13000,6000,7000,5000,8000,8000,5000,0.434461057,0.565538943,0.361827612,0.638172388,0.642278314,0.357721686
45980,Troy, AL,1000,0,1000,1000,0,1000,0,0,0.927633941,0.616477787,0,0.62075603,0
46060,Tucson, AZ,35000,9000,25000,18000,16000,24000,10000,0.263985693,0.736014307,0.533199728,0.466800272,0.697346807,0.302653223
46140,Tulsa, OK,40000,6000,33000,20000,19000,26000,13000,0.15345341,0.84654659,0.507044315,0.492955655,0.668012381,0.331987619
46180,Tupelo, MS,5000,0,5000,3000,3000,4000,2000,0,0.948292553,0.529500961,0.470499068,0.686027169,0.313972861
46220,Tuscaloosa, AL,8000,0,7000,5000,3000,5000,3000,0,0.913556874,0.575714827,0.424285203,0.578467965,0.421532035
46300,Twin Falls, ID,5000,0,4000,3000,3000,4000,2000,0,0.782810986,0.495907307,0.504092693,0.688589692,0.311410338
46340,Tyler, TX,9000,0,6000,5000,3000,5000,4000,0,0.744277894,0.612274766,0.387725234,0.602364898,0.397635132
46460,Union City, TN-KY,1000,0,1000,1000,1000,1000,500,0,0.937173188,0.591729522,0.408270478,0.667370379,0.332629621
46500,Urbana, OH,1000,0,1000,1000,1000,1000,1000,0,0.97309643,0.445666432,0.554333568,0.614533544,0.385466427
46520,Urban Honolulu, HI,39000,11000,27000,11000,28000,30000,8000,0.293015122,0.706984878,0.277829647,0.722170353,0.789327145,0.21067284
46540,Utica-Rome, NY,9000,0,8000,5000,5000,6000,3000,0,0.834720135,0.509154618,0.490845382,0.673455,0.326545
46620,Uvalde, TX,1000,0,1000,1000,1000,1000,1000,0,0.762112498,0.612465858,0.387534171,0.594690084,0.405309945
46660,Valdosta, GA,6000,0,5000,4000,2000,4000,2000,0,0.927477121,0.588848233,0.411151767,0.657955408,0.342044622
46700,Vallejo-Fairfield, CA,15000,4000,10000,7000,8000,11000,4000,0.298614383,0.701385617,0.436499,0.563501,0.709420443,0.290579557
46780,Van Wert, OH,1000,0,1000,500,1000,1000,0,0,0.979812562,0.34176302,0.65823698,0.844811082,0
46820,Vermillion, SD,1000,0,1000,0,500,1000,0,0,0.904124677,0,0.712351322,0.830375135,0
46860,Vernal, UT,2000,0,2000,1000,1000,1000,500,0,0.939314365,0.425442398,0.574557602,0.739117861,0.260882139
46900,Vernon, TX,500,0,500,500,500,500,500,0,0.869844854,0.576066792,0.423933208,0.646591544,0.353408456
46980,Vicksburg, MS,2000,0,2000,1000,1000,1000,1000,0,0.965781033,0.605401158,0.394598842,0.659539223,0.340460807
47020,Victoria, TX,4000,0,3000,2000,2000,2000,1000,0,0.84954375,0.434790015,0.565209985,0.679565191,0.320434839
47080,Vidalia, GA,1000,0,1000,1000,500,1000,1000,0,0.851766765,0.627707124,0.372292876,0.569611549,0.430388451
47180,Vincennes, IN,1000,0,1000,1000,1000,1000,0,0,0.935207844,0.411447942,0.588552058,0.680095732,0
47220,Vineland-Bridgeton, NJ,6000,0,5000,3000,3000,4000,2000,0,0.800661564,0.44859159,0.55140841,0.605679214,0.394320786
47260,Virginia Beach-Norfolk-Newport News, VA-NC,65000,7000,57000,27000,38000,50000,15000,0.112249613,0.887750387,0.412900805,0.587099195,0.772625804,0.227374181
47300,Visalia-Porterville, CA,22000,8000,13000,14000,8000,12000,10000,0.386597931,0.613402069,0.654436886,0.345563114,0.536642671,0.4633573
47340,Wabash, IN,1000,0,1000,1000,500,1000,0,0,0.937790811,0.571463585,0.428536415,0.60340631,0
47380,Waco, TX,10000,2000,8000,6000,4000,6000,4000,0.224896908,0.775103092,0.607199669,0.392800331,0.591209054,0.408790946
47420,Wahpeton, ND-MN,1000,0,1000,500,500,1000,500,0,0.97514832,0.434128284,0.565871716,0.794692516,0.205307454
47460,Walla Walla, WA,3000,0,2000,1000,1000,2000,1000,0,0.744467854,0.479285002,0.520714998,0.634905815,0.365094155
47540,Wapakoneta, OH,2000,0,2000,1000,1000,1000,0,0,0.979812562,0.34176302,0.65823698,0.844811082,0
47580,Warner Robins, GA,7000,0,7000,4000,3000,5000,2000,0,0.939570606,0.535626292,0.464373678,0.715722084,0.284277886
47620,Warren, PA,1000,0,1000,1000,1000,1000,500,0,0.985313416,0.48059392,0.51940608,0.623312593,0.376687437
47660,Warrensburg, MO,2000,0,2000,1000,1000,1000,0,0,0.977151752,0.502812147,0.497187853,0.803322256,0
47700,Warsaw, IN,3000,0,2000,1000,2000,2000,1000,0,0.859550536,0.444516003,0.555483997,0.572379708,0.427620262
47780,Washington, IN,1000,0,1000,1000,1000,1000,1000,0,0.959190667,0.521966875,0.478033125,0.547370195,0.452629805
47900,Washington-Arlington-Alexandria, DC-VA-MD-WV,236000,95000,138000,58000,175000,184000,51000,0.407216847,0.592783153,0.250399351,0.749600649,0.783637047,0.216362983
47940,Waterloo-Cedar Falls, IA,6000,0,5000,2000,4000,5000,1000,0,0.871047199,0.395802557,0.604197443,0.775832176,0.224167824
47980,Watertown, SD,1000,0,1000,500,1000,1000,0,0,0.956673801,0.380449653,0.619550347,0.748063505,0
48020,Watertown-Fort Atkinson, WI,2000,0,2000,0,2000,2000,0,0,0.905884922,0,0.716846645,0.761123121,0
48060,Watertown-Fort Drum, NY,6000,0,5000,3000,3000,4000,2000,0,0.923597097,0.488685191,0.511314809,0.714973092,0.285026878
48100,Wauchula, FL,1000,0,1000,1000,0,500,1000,0,0.718217552,0.764680505,0,0.404145062,0.595854938
48140,Wausau, WI,5000,0,4000,2000,3000,4000,0,0,0.889792442,0.373111784,0.626888216,0.758392096,0
48180,Waycross, GA,2000,0,2000,1000,0,1000,1000,0,0.909953356,0.705798507,0,0.482867539,0.517132461
48260,Weirton-Steubenville, WV-OH,3000,0,3000,2000,2000,2000,1000,0,0.989186466,0.485642314,0.514357686,0.732775092,0.267224878
48460,West Plains, MO,1000,0,1000,1000,0,1000,1000,0,0.968509436,0.600311041,0,0.59308511,0.40691489
48540,Wheeling, WV-OH,4000,0,4000,2000,2000,3000,1000,0,0.989290297,0.482544065,0.517455935,0.737146616,0.262853384
48620,Wichita, KS,27000,4000,23000,13000,14000,20000,7000,0.149951875,0.850048125,0.473766267,0.526233733,0.747111201,0.252888799
48660,Wichita Falls, TX,6000,0,5000,3000,3000,4000,2000,0,0.845601499,0.540096879,0.459903091,0.642986894,0.357013077
48700,Williamsport, PA,4000,0,4000,2000,2000,3000,1000,0,0.971819818,0.45368886,0.54631114,0.669441104,0.330558866
48780,Williston, ND,1000,0,1000,500,1000,1000,0,0,0.934206665,0.290113747,0.709886253,0.799610913,0
48820,Willmar, MN,2000,0,1000,1000,1000,1000,0,0,0.883222342,0.348456204,0.651543796,0.801994562,0
48900,Wilmington, NC,8000,0,7000,4000,4000,6000,0,0,0.824497044,0.457758844,0.542241156,0.728830516,0
48940,Wilmington, OH,2000,0,1000,1000,0,1000,0,0,0.988136411,0.53435874,0,0.630972803,0
49020,Winchester, VA-WV,5000,0,4000,2000,3000,3000,2000,0,0.818584859,0.387386203,0.612613797,0.669695079,0.330304921
49080,Winnemucca, NV,1000,0,500,500,500,500,500,0,0.844444454,0.426886797,0.573113203,0.630211115,0.369788855
49100,Winona, MN,1000,0,1000,1000,1000,1000,0,0,0.967801869,0.348186851,0.651813149,0.806084812,0
49180,Winston-Salem, NC,23000,5000,18000,12000,10000,15000,8000,0.204133332,0.795866668,0.535116553,0.464883447,0.647181511,0.352818519
49220,Wisconsin Rapids-Marshfield, WI,2000,0,2000,1000,1000,2000,0,0,0.910733283,0.380774677,0.619225323,0.820024669,0
49260,Woodward, OK,1000,0,1000,500,500,1000,0,0,0.779602408,0.465691566,0.534308434,0.653043628,0
49300,Wooster, OH,4000,0,4000,2000,2000,2000,2000,0,0.973474801,0.53754437,0.462455601,0.564697444,0.435302556
49340,Worcester, MA-CT,29000,7000,22000,10000,20000,23000,6000,0.228999257,0.771000743,0.329470456,0.670529544,0.781563997,0.218435988
49380,Worthington, MN,1000,0,1000,500,500,1000,0,0,0.76092416,0.488653183,0.511346817,0.735899925,0
49420,Yakima, WA,12000,5000,7000,8000,4000,6000,7000,0.388437212,0.611562788,0.637168169,0.362831861,0.469589949,0.530410051
49460,Yankton, SD,1000,0,1000,0,1000,1000,0,0,0.904124677,0,0.712351322,0.830375135,0
49620,York-Hanover, PA,14000,0,13000,4000,9000,10000,4000,0,0.936881483,0.32095623,0.67904377,0.72868216,0.27131784
49660,Youngstown-Warren-Boardman, OH-PA,16000,0,15000,10000,7000,10000,6000,0,0.959967792,0.593400478,0.406599492,0.608292103,0.391707897
49700,Yuba City, CA,8000,0,5000,4000,3000,5000,2000,0,0.736026108,0.557019889,0.442980111,0.687058508,0.312941492
49740,Yuma, AZ,9000,4000,5000,5000,4000,6000,3000,0.432300508,0.567699492,0.598819733,0.401180267,0.661033869,0.338966101
49820,Zapata, TX,1000,0,500,1000,0,500,500,0,0.537424624,0.679572523,0,0.427470207,0.572529793
1,rest of Alabama,AL,52000,4000,48000,29000,23000,33000,19000,0.074091733,0.925908267,0.559870124,0.440129846,0.631069601,0.368930399
2,rest of Alaska,AK,9000,0,8000,4000,5000,5000,4000,0,0.921526074,0.446694016,0.553305984,0.58996892,0.41003105
4,rest of Arizona,AZ,10000,0,9000,6000,4000,7000,3000,0,0.911620498,0.58623445,0.41376552,0.666529655,0.333470345
5,rest of Arkansas,AR,29000,2000,26000,18000,11000,18000,11000,0.070555925,0.929444075,0.62996769,0.37003234,0.630899847,0.369100153
6,rest of California,CA,16000,3000,12000,8000,7000,11000,5000,0.188792169,0.811207831,0.527950644,0.472049326,0.703326344,0.296673685
8,rest of Colorado,CO,16000,4000,12000,7000,8000,11000,5000,0.228136778,0.771863222,0.465379953,0.534620047,0.6767928,0.3232072
9,rest of Connecticut,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
10,rest of Delaware,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
11,rest of District of Columbia,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
12,rest of Florida,FL,28000,5000,23000,17000,11000,17000,11000,0.168502808,0.831497192,0.601360083,0.398639917,0.613436699,0.386563271
13,rest of Georgia,GA,34000,3000,30000,21000,12000,18000,15000,0.104361773,0.895638227,0.634570062,0.365429938,0.548126221,0.451873749
15,rest of Hawaii,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
16,rest of Idaho,ID,5000,500,4000,3000,2000,4000,1000,0.091315985,0.908684015,0.531733751,0.468266219,0.746799529,0.253200471
17,rest of Illinois,IL,24000,1000,22000,11000,12000,17000,7000,0.049268484,0.950731516,0.469460607,0.530539393,0.712894559,0.287105471
18,rest of Indiana,IN,27000,1000,25000,13000,13000,17000,10000,0.040488482,0.959511518,0.507815599,0.492184371,0.638491988,0.361507982
19,rest of Iowa,IA,34000,3000,31000,13000,22000,27000,7000,0.096424937,0.903575063,0.371632695,0.628367305,0.795999408,0.204000577
20,rest of Kansas,KS,24000,2000,21000,10000,13000,18000,5000,0.094135463,0.905864537,0.445959985,0.554040015,0.775039017,0.224960983
21,rest of Kentucky,KY,45000,2000,43000,25000,20000,29000,16000,0.036918879,0.963081121,0.555178523,0.444821507,0.646366239,0.353633761
22,rest of Louisiana,LA,21000,0,19000,12000,8000,10000,10000,0,0.963508606,0.606480837,0.393519193,0.504140079,0.495859921
23,rest of Maine,ME,23000,0,22000,10000,12000,17000,5000,0,0.968024909,0.451547205,0.548452795,0.770916939,0.229083046
24,rest of Maryland,MD,2000,0,2000,1000,1000,2000,1000,0,0.911333263,0.46655637,0.53344363,0.675767779,0.324232221
25,rest of Massachusetts,MA,4000,0,3000,0,3000,3000,0,0,0.852686584,0,0.770594537,0.861404181,0
26,rest of Michigan,MI,24000,1000,23000,12000,11000,17000,7000,0.030527055,0.969472945,0.519959211,0.480040818,0.722736597,0.277263403
27,rest of Minnesota,MN,21000,2000,18000,8000,12000,16000,5000,0.085495234,0.914504766,0.410475016,0.589524984,0.779926538,0.220073476
28,rest of Mississippi,MS,29000,1000,27000,18000,11000,18000,11000,0.036026478,0.963973522,0.615282178,0.384717852,0.626836598,0.373163402
29,rest of Missouri,MO,42000,2000,40000,23000,19000,27000,15000,0.045722902,0.954277098,0.548143744,0.451856256,0.647345603,0.352654397
30,rest of Montana,MT,24000,0,23000,11000,12000,18000,6000,0,0.977307439,0.482273221,0.517726779,0.737086713,0.262913287
31,rest of Nebraska,NE,15000,2000,13000,7000,8000,11000,4000,0.13253206,0.86746794,0.445598602,0.554401398,0.757788241,0.242211744
32,rest of Nevada,NV,1000,0,1000,500,1000,1000,500,0,0.844444454,0.426886797,0.573113203,0.630211115,0.369788855
33,rest of New Hampshire,NH,5000,0,5000,2000,3000,4000,1000,0,0.932187319,0.363309979,0.636690021,0.755600274,0.244399726
34,rest of New Jersey,NJ,3000,0,2000,0,2000,2000,0,0,0.893823743,0,0.625428379,0.662040234,0
35,rest of New Mexico,NM,18000,4000,15000,10000,8000,11000,8000,0.201910853,0.798089147,0.569857121,0.430142909,0.585817337,0.414182693
36,rest of New York,NY,21000,2000,19000,10000,11000,16000,5000,0.095233977,0.904766023,0.453931093,0.546068907,0.744483888,0.255516112
37,rest of North Carolina,NC,59000,9000,49000,36000,23000,37000,22000,0.157852232,0.842147768,0.61232084,0.38767916,0.629426718,0.370573252
38,rest of North Dakota,ND,8000,0,8000,3000,5000,7000,2000,0,0.961389303,0.353091955,0.646908045,0.807527125,0.192472875
39,rest of Ohio,OH,48000,1000,46000,26000,22000,31000,17000,0.026223898,0.973776102,0.546275377,0.453724653,0.636945188,0.363054812
40,rest of Oklahoma,OK,24000,2000,21000,13000,11000,14000,10000,0.093236089,0.906763911,0.544010639,0.455989391,0.601401925,0.398598105
41,rest of Oregon,OR,17000,2000,14000,8000,8000,11000,5000,0.117694795,0.882305205,0.507974863,0.492025167,0.691275835,0.308724165
42,rest of Pennsylvania,PA,23000,0,21000,10000,13000,15000,8000,0,0.947998106,0.426701844,0.573298156,0.640407205,0.359592766
44,rest of Rhode Island,RI,0,0,0,0,0,0,0,0,0,0,0,0,0
45,rest of South Carolina,SC,16000,0,15000,11000,5000,10000,7000,0,0.939379692,0.684833765,0.315166205,0.595875859,0.404124141
46,rest of South Dakota,SD,9000,0,9000,5000,5000,6000,3000,0,0.954567194,0.506214738,0.493785232,0.683201909,0.316798121
47,rest of Tennessee,TN,30000,2000,28000,18000,11000,17000,13000,0.056176364,0.943823636,0.611397982,0.388602018,0.579337239,0.420662761
48,rest of Texas,TX,62000,12000,50000,34000,28000,35000,27000,0.190238535,0.809761465,0.548529387,0.451470584,0.564252496,0.435747534
49,rest of Utah,UT,7000,1000,6000,3000,3000,5000,2000,0.076878726,0.923121274,0.4977507,0.5022493,0.768558204,0.231441811
50,rest of Vermont,VT,10000,0,9000,3000,7000,8000,2000,0,0.900140762,0.302749336,0.697250664,0.764262497,0.235737488
51,rest of Virginia,VA,37000,4000,32000,17000,19000,24000,12000,0.102972925,0.897027075,0.472147167,0.527852833,0.666051984,0.333947986
53,rest of Washington,WA,19000,3000,15000,10000,9000,12000,6000,0.187063098,0.812936902,0.526745796,0.473254174,0.652912259,0.347087711
54,rest of West Virginia,WV,22000,0,21000,12000,10000,13000,9000,0,0.984687388,0.558587015,0.441412985,0.582183719,0.417816252
55,rest of Wisconsin,WI,52000,4000,48000,21000,30000,38000,14000,0.076014459,0.923985541,0.411338985,0.588661015,0.722704768,0.277295202
56,rest of Wyoming,WY,17000,2000,15000,5000,11000,13000,4000,0.09298867,0.90701133,0.327099383,0.672900617,0.767047584,0.232952431
